"","version_season","full_name","age_during_show","race","poc","date_of_birth","date_of_death","occupation","gender","ethnicity","personality_type_binary","episode","days_survived","order","contestant_count","result","city","state","region","NE","South","West","Midwest"
"765","US42","Drea Wheeler",34,"Black","POC",1986-08-27,NA,"Fitness Consultant","Female","Black","Extrovert",11,21,12,18,"11th voted out","Montreal","Quebec","Midwest",0,0,0,1
"766","US42","Hai Giang",29,"Asian","POC",1992-12-31,NA,"Data Scientist","Male","Asian","Introvert",10,19,11,18,"10th voted out","New Orleans","Louisiana","South",0,1,0,0
"767","US42","Jackson Fox",47,NA,"White",1973-08-13,NA,"Healthcare Worker","Male","White","Introvert",1,3,1,18,"Medically evacuated","Houston","Texas","South",0,1,0,0
"768","US42","Jenny Kim",43,"Asian","POC",1978-06-30,NA,"Creative Director","Female","Asian","Introvert",3,7,4,18,"3rd voted out","Brooklyn","New York","Northeast",1,0,0,0
"769","US42","Jonathan Young",28,NA,"White",1993-01-13,NA,"Beach Service Company Owner","Male","White","Extrovert",13,25,15,18,"14th voted out","Gulf Shores","Alabama","South",0,1,0,0
"770","US42","Lindsay Dolashewich",30,NA,"White",1991-02-01,NA,"Dietitian","Female","White","Extrovert",13,24,14,18,"13th voted out","Asbury Park","New Jersey","Northeast",1,0,0,0
"771","US42","Lydia Meredith",22,NA,"White",1999-05-23,NA,"Waitress","Female","White","Introvert",7,14,7,18,"6th voted out","Santa Monica","California","West",0,0,1,0
"772","US42","Marya Sherron",47,NA,"White",1974-03-26,NA,"Stay-at-home Mom","Female","White","Introvert",2,5,3,18,"2nd voted out","Noblesville","Indiana","Midwest",0,0,0,1
"773","US42","Maryanne Oketch",24,"Black","POC",1997-12-31,NA,"Seminary Student","Female","Black","Extrovert",13,26,18,18,"Sole Survivor","Ajax","Ontario","Midwest",0,0,0,1
"774","US42","Mike Turner",57,NA,"POC",1963-10-15,NA,"Retired Firefighter","Male",NA,"Extrovert",13,26,17,18,"Runner up","Hoboken","New Jersey","Northeast",1,0,0,0
"775","US42","Omar Zaheer",31,"Asian","POC",1990-10-24,NA,"Veterinarian","Male","Asian","Extrovert",12,23,13,18,"12th voted out","Whitby","Ontario","Midwest",0,0,0,1
"776","US42","Rocksroy Bailey",43,"Black","POC",1978-01-12,NA,"Stay-at-home Dad","Male","Black","Extrovert",9,17,9,18,"8th voted out","Las Vegas","Nevada","Midwest",0,0,0,1
"777","US42","Romeo Escobar",37,NA,"POC",1984-05-10,NA,"Pageant Coach","Male",NA,"Introvert",13,26,16,18,"2nd runner-up","Norwalk","California","West",0,0,1,0
"778","US42","Swati Goel",19,"Asian","POC",2002-03-20,NA,"Ivy League Student","Female","Asian","Introvert",4,9,5,18,"4th voted out","Palo Alto","California","West",0,0,1,0
"779","US42","Tori Meehan",24,NA,"White",1996-09-03,NA,"Therapist","Female","White","Extrovert",9,17,10,18,"9th voted out","Rogers","Arizona","West",0,0,1,0
"780","US42","Zach Wurthenberger",21,NA,"White",2000-01-26,NA,"Student","Male","White","Introvert",1,3,2,18,"1st voted out","St. Louis","Missouri","Midwest",0,0,0,1
"781","US43","Cassidy Clark",26,NA,"White",1996-01-16,NA,"Designer","Female","White",NA,NA,NA,NA,18,NA,"Austin","Texas","South",0,1,0,0
"782","US43","Cody Assenmacher",35,NA,"White",1986-12-09,NA,"Elevator Sales","Male","White",NA,NA,NA,NA,18,NA,"Honalulu","Hawaii","West",0,0,1,0
"783","US43","Dwight Moore",21,NA,"POC",2000-08-30,NA,"Graduate Student","Male",NA,NA,NA,NA,NA,18,NA,"Collierville","Tennasse","Midwest",0,0,0,1
"784","US43","Elie Scot",31,NA,"White",1991-08-17,NA,"Clinical Psychologist","Female","White",NA,NA,NA,NA,18,NA,"Salt Lake City","Utah","West",0,0,1,0
"785","US43","Geo Bustamante",35,NA,"POC",1986-08-22,NA,"Project Manager","Male",NA,NA,NA,NA,NA,18,NA,"Honalulu","Hawaii","West",0,0,1,0
"786","US43","James Jones",36,NA,"POC",1985-05-07,NA,"Event Planner","Male",NA,NA,NA,NA,NA,18,NA,"Philadelphia","Pennsylvania","Northeast",1,0,0,0
"787","US43","Jeanine Zheng",24,NA,"POC",1997-12-19,NA,"UX Designer","Female",NA,NA,NA,NA,NA,18,NA,"San Francisco","California","West",0,0,1,0
"788","US43","Jesse Lopez",30,NA,"POC",1991-11-29,NA,"Polical Science PhD","Male",NA,NA,NA,NA,NA,18,NA,"Durham","North Carolina","South",0,1,0,0
"789","US43","Justine Brennan",29,NA,"POC",NA,NA,"Cyber Security Analyst","Female",NA,NA,NA,NA,NA,18,NA,"Marina Del Ray","California","West",0,0,1,0
"790","US43","Karla Cruz Godoy",28,NA,"White",1994-02-19,NA,"Educational Project Manager","Female","White",NA,NA,NA,NA,18,NA,"Dewark","Delaware","South",0,1,0,0
"791","US43","Lindsay Carmine",42,NA,"White",1980-01-21,NA,"Pediatric Nurse","Female","White",NA,NA,NA,NA,18,NA,"Downington","Pennsylvania","Northeast",1,0,0,0
"792","US43","Mike Gabler",51,NA,"White",1970-09-04,NA,"Heart Valve Specialist","Male","White",NA,NA,NA,NA,18,NA,"Meridian","Idiana","Midwest",0,0,0,1
"793","US43","Morriah Young",28,NA,"POC",1993-12-03,NA,"Teacher","Female",NA,NA,1,3,1,18,"1st voted out","Philadelphia","Pennsylvania","Northeast",1,0,0,0
"794","US43","Nneka Ejere",43,NA,"POC",NA,NA,"Pharmacist","Female",NA,NA,NA,NA,NA,18,NA,"Weatherford","Texas","South",0,1,0,0
"795","US43","Noelle Lambert",25,NA,"White",1997-01-24,NA,"US Paralympian","Female","White",NA,NA,NA,NA,18,NA,"Manchester","New Hampshire","Northeast",1,0,0,0
"796","US43","Owen Knight",29,NA,"POC",1992-07-10,NA,"College Admissions Director","Male",NA,NA,NA,NA,NA,18,NA,"New Orleans","Louisiana","South",0,1,0,0
"797","US43","Ryan Medrano",24,NA,"POC",1997-08-26,NA,"Warehouse Associate","Male",NA,NA,NA,NA,NA,18,NA,"El Paso","Texas","South",0,1,0,0
"798","US43","Sami Layadi",19,NA,"POC",2002-10-13,NA,"Pet Cremator","Male",NA,NA,NA,NA,NA,18,NA,"Las Vegas","Nevada","Midwest",0,0,0,1
